user_id,session_duration,total_page_clicks,cancel_rate,num_trips,num_flights,num_hotels,flight_discount,hotel_discount,flight_discount_amount,hotel_discount_amount,base_fare_usd,hotel_price_per_room_night_usd,checked_bags,seats,nights,rooms,trips_rebooked,co_booked_trips,flight_only_trips,hotel_only_trips,married,has_children,gender_F,gender_M,rebooking_ratio,co_booking_ratio,flight_only_ratio,hotel_only_ratio
174997,0.08882236841530564,1.1348704085285175,0.125,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.2848419673966715,-0.4547815074426213,-0.658683161076804,0.0,-0.3378778341536493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4641630654510255,0.0,0.0
175032,-0.9572994030547236,0.01718415004649879,0.0,0.0,0.0,0.5,0.0,1.3333333333333333,0.0,2.9517377269436857,0.1590643205618922,0.06710796045914044,-0.09551236645047945,0.8454879529219202,0.3918561677430946,3.4424745961808574,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.16959751351071686,0.0,1.2892242269941023
181157,0.1857616720748111,0.4083366568994223,0.0,0.0,0.5,0.5,1.0,1.3333333333333333,1.9759012534970428,2.9517377269436857,0.11328416306546196,0.19757081934210893,0.69823228777992,1.577882931182386,0.1285072852083251,2.4424745961808583,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4641630654510255,0.0,0.0
182191,-0.11072621362486623,0.3354537328232688,0.125,-1.5,-1.0,-1.0,0.0,0.0,0.0,0.0,-4.783514388372673,-5.01837906474446,-0.658683161076804,-3.8017840169239316,-1.7312471447788258,-5.8849491923617165,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.9452577742021837,0.0,0.0
187212,1.259320029366666,0.01718415004649879,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.23899393410897468,0.3951097236179296,0.341316838923196,0.0,-0.3378778341536493,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4641630654510255,0.0,0.0
189676,-0.2134663218814831,-0.6817349135302966,0.0,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.23997945527301418,-0.054089052204030964,0.69823228777992,1.2239010857415453,1.189120155654825,3.4424745961808574,0.0,-0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.5358369345489745,0.0,1.8170594925112873
190866,0.2442635414416244,0.8370626750721992,0.0,1.0,1.5,1.5,0.0,0.0,0.0,0.0,0.6022281257756565,0.6621671839277242,0.0,0.0,-0.4253814519207233,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4641630654510255,0.0,0.0
195192,1.9295837878953084,1.029197033103319,0.0,-1.0,-0.5,-0.5,0.0,0.0,0.0,0.0,-0.568838716737286,-0.7367958543838122,-0.658683161076804,2.2239010857415447,-0.8521289889920516,3.4424745961808574,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4641630654510255,0.0,0.0
204943,1.161423898001422,1.664442816125154,0.125,1.5,2.5,2.5,0.8571428571428571,0.5714285714285712,0.5744485294961225,0.0,0.9338355255237828,1.0499441334744015,0.5531573958679379,1.0649098102007617,0.8832544627967224,1.6484208728274092,2.0,2.5,0.0,0.0,0.0,0.0,-1.0,1.0,0.2876820724517809,0.7423962796077841,0.0,0.0
204997,0.15264039123346607,2.2211866172761154,0.25,0.0,1.0,0.5,1.5,2.0,2.455172436474967,1.4938690492349058,0.35014707980598603,-0.4074525263263,-0.22185395570312869,1.2239010857415453,-0.08336731075712632,2.4424745961808583,2.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.5108256237659907,0.4641630654510255,1.8662394014360388,0.0
205044,-0.4029739392015439,0.1338683882105274,0.0,0.0,0.5,0.5,1.0,0.0,0.6694027167322036,0.0,0.7215981828183488,0.5585598423156307,-0.09551236645047945,2.2239010857415447,0.46874633944296434,3.4424745961808574,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4641630654510255,0.0,0.0
206011,-0.4077419345842769,0.4509389841865806,0.0,0.5,1.0,0.5,0.75,1.0,0.5030864981618479,2.2271946650487737,0.11811809648479425,-0.1044441943771978,-0.22185395570312869,0.0,-0.08336731075712632,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.4475677406305645,0.0
216796,-0.5384822060047242,-0.017318929070366623,0.125,-1.0,0.0,0.0,3.0,2.0,4.769970582307322,0.0,0.9431552635687053,0.18889310716995772,1.491976942010319,2.2239010857415447,1.3100019998680505,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681096,1.8735839051042342,0.0,0.0
217114,-1.0330582884749464,-1.6365860878501548,0.0,-1.5,-1.0,-1.0,0.0,0.0,0.0,0.0,-4.783514388372673,-5.01837906474446,-0.658683161076804,-3.8017840169239316,-1.7312471447788258,-5.8849491923617165,0.0,-1.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,-1.9452577742021837,0.0,0.0
217136,-0.08392477205056037,-0.3957040193861091,0.0,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,-0.34822062081171706,0.1730443940735816,-0.658683161076804,-1.577882931182386,-0.3378778341536493,0.0,0.0,-0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.5358369345489745,0.0,1.8170594925112873
220725,-0.9572994030547236,1.8586057936254252,0.1111111111111111,0.5,1.5,1.0,0.6000000000000001,1.6,0.0,0.6019813106771509,0.7094040617999322,0.21972331719654264,-0.30176771222008,0.0,0.24494674518204837,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4054651081081644,0.4641630654510255,1.4475677406305645,0.0
224996,0.142162029197963,-0.4798342762580817,0.0,-0.5,0.0,-0.5,0.0,0.0,0.0,0.0,0.009996724759625786,-0.42896684585649103,-0.658683161076804,0.0,-1.7312471447788258,0.0,0.0,-0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.5358369345489745,2.6303167041658844,0.0
226367,-0.6863062742965885,-0.23648897688293014,0.0,0.0,0.5,0.5,1.0,0.0,0.6694027167322036,0.0,0.0033770533787585095,0.5708444634239971,0.341316838923196,0.8454879529219202,-0.4872619880436798,1.3087681003312956,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4641630654510255,0.0,0.0
228195,0.3831150809329457,-0.1984164451611818,0.0,-1.5,-1.0,-1.0,0.0,0.0,0.0,0.0,-4.783514388372673,-5.01837906474446,-0.658683161076804,-3.8017840169239316,-1.7312471447788258,-5.8849491923617165,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.9452577742021837,0.0,0.0
228872,0.1692782385557059,-0.017318929070366623,0.0,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,-0.3889615993466306,-0.6016913932633047,0.13506149315359536,-1.577882931182386,0.8242531547064528,0.0,0.0,-0.5,0.0,1.0,0.0,0.0,-1.0,1.0,0.0,-0.5358369345489745,0.0,1.8170594925112873
229009,0.6266380038686127,0.2753642525262495,0.125,0.0,1.0,0.5,0.75,1.0,0.0,0.0,1.1358229710513585,-0.2123810522025144,-0.22185395570312869,0.0,-0.5691161559187239,0.0,2.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.5108256237659907,0.4641630654510255,1.8662394014360388,0.0
229108,-0.08750918742135853,1.3695851861629027,0.125,-1.0,0.0,-0.5,1.5,2.0,0.0,0.0,-0.006180760256846816,-5.01837906474446,-0.658683161076804,0.0,-1.7312471447788258,-5.8849491923617165,2.0,-0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681096,0.4641630654510255,4.496556105601924,0.0
229330,0.24227798817345303,0.0342356026297282,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.39384328235182986,0.6531660471245939,-0.22185395570312869,1.7466597846047676,-0.5691161559187239,2.703731733044999,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4641630654510255,0.0,0.0
232647,0.1837095895664544,-0.5231327642549591,0.0,-0.5,-0.5,-0.5,0.0,0.0,0.0,0.0,-0.9261425420858868,-0.4970162361072746,0.13506149315359536,-1.577882931182386,1.4203584774198996,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.9452577742021837,2.6303167041658844,1.8170594925112873
249521,1.0218911471717251,0.3794715120532125,0.0,-0.5,-0.5,0.0,0.0,2.0,0.0,2.951737726943692,-0.22589443223556235,-0.2585623848245567,0.13506149315359536,-1.577882931182386,-0.5691161559187239,0.0,0.0,-0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.5358369345489745,0.0,1.8170594925112873
252835,-0.5364277497740233,-0.1796235475848035,0.0,1.0,1.5,1.0,0.6000000000000001,0.0,2.3597708792749144,0.0,0.44998649031524046,0.27031072474975326,0.2614030824062447,0.0,-0.0548650010803214,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09792364441276816,1.1827489635353199,0.0
258451,-1.0371365387476892,0.5201657237419183,0.125,-1.0,-0.5,0.0,1.5,2.0,0.0,0.0,-4.783514388372673,-0.06580827316946888,-0.658683161076804,-3.8017840169239316,1.6158676927261533,0.0,2.0,-0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0986122886681096,0.4641630654510255,0.0,3.10628371950539
264470,0.32666116188184285,-0.16098924175172408,0.0,-0.5,0.0,0.0,1.5,0.0,1.0,0.0,-0.009559674160958334,0.032123270309054444,0.13506149315359536,0.0,0.4308838440812761,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4641630654510255,0.0,0.0
276512,-0.016339372031494135,-0.5672972791819948,0.0,-1.0,-0.5,-0.5,0.0,0.0,0.0,0.0,-0.5663467923083318,-1.129685880855539,0.69823228777992,0.0,-0.8521289889920516,0.0,0.0,-0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4641630654510255,0.0,0.0
281952,0.9830446534764662,0.47889065028859046,0.0,-0.5,0.0,0.0,0.0,2.0,0.0,4.375300408516636,-0.18057775838543358,-0.32009324707370373,1.1350614931535954,0.0,-0.8521289889920516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4641630654510255,0.0,0.0
283325,0.5375811775521182,-0.23648897688293014,0.0,-0.5,-0.5,0.0,1.5,0.0,1.9759012534970468,0.0,-0.47081515183233125,0.4259515468904485,-0.658683161076804,-1.577882931182386,0.02698916679472266,1.8945304820059299,0.0,-0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.5358369345489745,0.0,1.8170594925112873
290123,0.1316214806736528,0.8837977981322299,0.0,2.0,2.5,2.0,0.0,0.0,0.0,0.0,1.1684364389679571,1.1099171521469713,0.39646457555984005,1.3784131328196252,-0.2693044096563544,2.4424745961808583,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.20655934505880913,0.8662394014360383,0.0
297546,1.4113670873260926,1.0720751208824848,0.0,1.0,1.0,1.5,0.0,0.8,0.0,0.6019813106771509,0.4433037709089406,0.2687254027308957,0.2614030824062447,0.5227586988632229,0.5828276343672492,1.5479441141749286,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.09792364441276816,0.0,0.8170594925112873
298253,0.2607240597573156,-0.5672972791819948,0.0,-1.0,-0.5,-1.0,0.0,0.0,0.0,0.0,-0.15266543800771193,-5.01837906474446,1.491976942010319,0.0,-1.7312471447788258,-5.8849491923617165,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.9452577742021837,4.496556105601924,0.0
299476,0.9847893267144038,0.8488395143843301,0.0,-1.0,-0.5,-0.5,0.0,0.0,0.0,0.0,-1.0727729553991812,-1.414867016446103,-0.658683161076804,0.0,-0.8521289889920516,0.0,0.0,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4641630654510255,0.0,0.0
306165,0.12101800312871953,-0.7777566563817965,0.0,-1.5,-1.0,-1.0,0.0,0.0,0.0,0.0,-4.783514388372673,-5.01837906474446,-0.658683161076804,-3.8017840169239316,-1.7312471447788258,-5.8849491923617165,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9452577742021837,0.0,0.0
306819,-0.20237380262811,1.8059386804408761,0.125,-0.5,0.5,0.5,1.0,1.3333333333333333,0.0,0.0,-0.8345004323952516,0.7104945564722782,-0.09551236645047945,0.0,-0.8521289889920516,0.0,2.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.6931471805599453,1.2398233261424922,0.0,0.0
312488,-0.4283224338496264,-1.1222377710152045,0.0,-1.0,-0.5,-0.5,0.0,0.0,0.0,0.0,-0.5463595550417629,-0.2123810522025144,0.69823228777992,0.0,-1.7312471447788258,0.0,0.0,-0.5,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,0.4641630654510255,0.0,0.0
313724,0.4412865586609458,2.18941409592449,0.125,1.0,1.5,2.0,0.49999999999999983,0.6666666666666664,0.0,0.0,0.5423010254437635,0.8839233232301239,0.341316838923196,0.0,0.02698916679472266,1.3087681003312956,2.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.33647223662121295,0.4641630654510255,0.0,0.8170594925112873
316527,0.30282084133489773,0.19787727969961863,0.0,0.5,1.0,1.0,0.0,1.0,0.0,0.7515453486919579,0.47610933086602525,0.8684361729420885,-0.22185395570312869,0.6460181545591593,0.02698916679472266,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4641630654510255,0.0,0.0
317688,0.46481110407799864,0.10115442487624589,0.0,0.5,1.0,1.0,0.0,1.0,0.0,0.7515453486919579,0.23681978775811022,0.4696582346021785,0.13506149315359536,0.0,-0.702744835102021,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4641630654510255,0.0,0.0
322867,-0.7250233870255992,-0.9565486648353789,0.0,-1.0,-0.5,-0.5,0.0,0.0,0.0,0.0,-1.1470433704983476,-0.5972449533698806,0.69823228777992,0.0,0.9061073225814968,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4641630654510255,0.0,0.0
324191,-0.36808306036643546,-0.8526164401574539,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-1.5324092046174793,0.2701998492440388,0.13506149315359536,1.2239010857415453,0.4308838440812761,1.8945304820059299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4641630654510255,0.0,0.0
328590,-0.09349933547186501,1.995533472767274,0.125,0.0,1.0,0.5,0.75,3.0,0.0,4.375300408516636,0.9993920955607425,-0.1820387150016389,-0.22185395570312869,1.2239010857415453,0.4308838440812761,3.4424745961808574,2.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.5108256237659907,0.4641630654510255,1.8662394014360388,0.0
330764,-0.23066817270129547,1.8211150435265557,0.125,0.0,0.0,0.5,0.75,2.0,0.0,0.7515453486919579,-0.11550682756224619,-0.33295759473126957,0.13506149315359536,1.2239010857415453,0.4308838440812761,0.0,2.0,-0.5,1.0,2.0,0.0,0.0,0.0,0.0,0.5108256237659907,-0.9452577742021837,1.8662394014360388,2.2892242269941026
330893,-0.12742271462026772,0.10115442487624589,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,-0.018821682944785433,0.0610387980526892,0.341316838923196,0.0,-0.3378778341536493,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4641630654510255,0.0,0.0
331039,1.0640802380559156,0.9744013643849618,0.125,-1.0,0.0,0.0,1.5,4.0,0.0,2.951737726943692,0.9431552635687053,0.06912133872765511,1.491976942010319,3.8017840169239316,1.055491476471528,3.4424745961808574,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.8735839051042342,0.0,0.0
334787,0.18712841105214767,-0.14251087335996315,0.0,0.0,0.5,0.5,1.0,0.0,0.6694027167322036,0.0,-0.10885580336862075,0.23141466201341798,0.341316838923196,0.0,-0.3378778341536493,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4641630654510255,0.0,0.0
337227,0.0,-0.9301034129840847,0.0,-1.5,-1.0,-1.0,0.0,0.0,0.0,0.0,-4.783514388372673,-5.01837906474446,-0.658683161076804,-3.8017840169239316,-1.7312471447788258,-5.8849491923617165,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.9452577742021837,0.0,0.0
338086,0.6372732285417454,0.16610475834799315,0.0,-0.5,0.0,0.0,0.0,2.0,0.0,5.766134594531075,0.07304085363984343,-0.9366747547804596,0.13506149315359536,0.0,-0.8521289889920516,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4641630654510255,0.0,0.0
340166,0.1456616898640888,-0.8024290039733696,0.0,-1.0,-1.0,-0.5,0.0,0.0,0.0,0.0,-4.783514388372673,-0.4074525263263,-0.658683161076804,-3.8017840169239316,-0.3378778341536493,0.0,0.0,-1.0,0.0,1.0,1.0,1.0,-1.0,1.0,0.0,-1.9452577742021837,0.0,3.10628371950539
343928,0.2698757476496213,-0.08798582810378258,0.0,-0.5,0.0,-0.5,1.5,0.0,3.8598661626226454,0.0,0.6183862016217598,-1.0057789055147548,0.13506149315359536,1.2239010857415453,0.02698916679472266,0.0,0.0,-0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5358369345489745,2.6303167041658844,0.0
347778,0.1188896898561776,0.5337543951599557,0.0,1.0,1.5,1.0,0.0,0.0,0.0,0.0,0.9026572613648176,0.720764581063742,0.69823228777992,1.0,-0.23635971574004658,1.8945304820059299,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09792364441276816,1.1827489635353199,0.0
348817,-0.899691848879138,-0.034774768091291354,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.3101251718686807,0.7426833680186712,0.13506149315359536,-0.7323949782604657,-0.23635971574004658,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
348863,-0.05617828824451156,-0.983314472996574,0.0,-1.5,-1.0,-1.0,0.0,0.0,0.0,0.0,-4.783514388372673,-5.01837906474446,-0.658683161076804,-3.8017840169239316,-1.7312471447788258,-5.8849491923617165,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.9452577742021837,0.0,0.0
349132,0.11391368480267619,0.10115442487624589,0.0,0.0,0.0,0.5,0.0,1.3333333333333333,0.0,1.9837391149230912,-0.14418062188658964,0.34599877656664135,-0.09551236645047945,0.8454879529219202,0.46874633944296434,2.4424745961808583,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.16959751351071686,0.0,1.2892242269941023
350648,0.9588799648867227,1.8586057936254252,0.125,-1.0,0.0,0.0,1.5,2.0,0.0,0.0,-0.5171625221878676,-0.03339664631839193,-0.658683161076804,0.0,0.02698916679472266,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681096,1.8735839051042342,0.0,0.0
353271,-0.032167866368679396,-0.9039711300422292,0.0,-1.0,-0.5,-0.5,0.0,0.0,0.0,0.0,-0.544117859897803,-0.8728109866596636,-0.658683161076804,2.2239010857415447,-1.7312471447788258,3.4424745961808574,0.0,-0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4641630654510255,0.0,0.0
353694,-0.12742271462026772,-0.5231327642549591,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.4583580185123539,-0.3693820574906892,0.13506149315359536,1.2239010857415453,0.4308838440812761,1.8945304820059299,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4641630654510255,0.0,0.0
354050,0.38107478523079885,0.6652308508706292,0.0,1.0,1.5,1.5,0.6000000000000001,0.8,0.4029679247892975,0.6019813106771509,0.5592638305910599,0.8455990175927858,-0.30176771222008,0.5227586988632229,-0.25602366627860496,0.8092012510390698,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4641630654510255,0.0,0.0
354260,0.544776638629751,-0.1984164451611818,0.0,-0.5,0.0,-0.5,0.0,0.0,0.0,0.0,0.19360321117430204,-0.329723047939766,0.69823228777992,0.0,-0.3378778341536493,0.0,0.0,-0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5358369345489745,2.6303167041658844,0.0
354311,0.040520629311605806,-0.5672972791819948,0.0,-0.5,0.0,-0.5,0.0,0.0,0.0,0.0,0.1355948052999659,-1.155092782707833,0.13506149315359536,0.0,0.02698916679472266,0.0,0.0,-0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5358369345489745,2.6303167041658844,0.0
354950,0.42044383749797376,-0.5231327642549591,0.0,-1.0,-0.5,-0.5,0.0,0.0,0.0,0.0,-0.4596244133615085,-0.9300661059658893,0.69823228777992,0.0,0.7367495369393785,0.0,0.0,-0.5,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,0.4641630654510255,0.0,0.0
356046,-0.011421757777515704,-0.5013773948113078,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.08544389198863422,-0.5710480743108943,-0.658683161076804,1.2239010857415453,-0.3378778341536493,1.8945304820059299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4641630654510255,0.0,0.0
357737,-1.0784425216928741,2.050740151656545,0.125,1.0,1.5,2.0,0.49999999999999983,2.0,0.0,1.4938690492349058,0.6339685831163984,0.8253530074187294,-0.09551236645047945,-0.47724130113677715,0.1285072852083251,0.0,2.0,1.5,0.0,1.0,1.0,1.0,0.0,0.0,0.33647223662121295,0.4641630654510255,0.0,0.8170594925112873
359072,-0.3238171625337165,2.0163980576406777,0.125,0.0,1.0,1.0,0.75,1.0,0.0,0.0,-0.07948776371585184,0.20616007215406978,-0.22185395570312869,0.0,-0.23635971574004658,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5108256237659907,1.0,0.0,0.0
