user_id,session_duration,total_page_clicks,num_trips,num_flights,num_hotels,flight_discount,hotel_discount,hotel_price_per_room_night_usd,checked_bags,seats,nights,rooms,rebooking_ratio,co_booking_ratio,flight_only_ratio,hotel_only_ratio,log_money_spent_hotel,log_money_spent_flight
167852,-0.3934761774586333,-1.5305744279146267,-1.5,-1.0,-1.0,0.0,0.0,-5.01837906474446,-0.658683161076804,-3.8017840169239316,-1.7312471447788258,-5.8849491923617165,0.0,-1.9452577742021837,0.0,0.0,,
171470,-0.614071367385121,1.7205513337595983,-1.0,0.0,-0.5,3.0,2.0,-5.01837906474446,-0.658683161076804,0.0,-1.7312471447788258,-5.8849491923617165,1.0986122886681096,0.4641630654510255,4.496556105601924,0.0,-5.009979129451652,1.039882087773098
174997,0.08882236841530564,1.1348704085285175,-0.5,0.0,0.0,0.0,0.0,-0.4547815074426213,-0.658683161076804,0.0,-0.3378778341536493,0.0,0.0,0.4641630654510255,0.0,0.0,-0.7754446575541669,-0.4025047183064898
175032,-0.9572994030547236,0.01718415004649879,0.0,0.0,0.5,0.0,1.3333333333333333,0.06710796045914044,-0.09551236645047945,0.8454879529219202,0.3918561677430946,3.4424745961808574,0.0,-0.16959751351071686,0.0,1.2892242269941023,0.595885135433356,0.13471267431767503
181157,0.1857616720748111,0.4083366568994223,0.0,0.5,0.5,1.0,1.3333333333333333,0.19757081934210893,0.69823228777992,1.577882931182386,0.1285072852083251,2.4424745961808583,0.0,0.4641630654510255,0.0,0.0,0.7128517350898034,0.010706884628094054
182191,-0.11072621362486623,0.3354537328232688,-1.5,-1.0,-1.0,0.0,0.0,-5.01837906474446,-0.658683161076804,-3.8017840169239316,-1.7312471447788258,-5.8849491923617165,0.0,-1.9452577742021837,0.0,0.0,,
187212,1.259320029366666,0.01718415004649879,0.0,0.5,0.5,0.0,0.0,0.3951097236179296,0.341316838923196,0.0,-0.3378778341536493,0.0,0.0,0.4641630654510255,0.0,0.0,-0.3176425919331672,0.2314438532804496
189676,-0.2134663218814831,-0.6817349135302966,-0.5,-0.5,0.0,0.0,0.0,-0.054089052204030964,0.69823228777992,1.2239010857415453,1.189120155654825,3.4424745961808574,0.0,-0.5358369345489745,0.0,1.8170594925112873,0.8960150531431272,0.2326365354399117
190866,0.2442635414416244,0.8370626750721992,1.0,1.5,1.5,0.0,0.0,0.6621671839277242,0.0,0.0,-0.4253814519207233,0.0,0.0,0.4641630654510255,0.0,0.0,-0.007020572628413772,0.6710315109739489
195192,1.9295837878953084,1.029197033103319,-1.0,-0.5,-0.5,0.0,0.0,-0.7367958543838122,-0.658683161076804,2.2239010857415447,-0.8521289889920516,3.4424745961808574,0.0,0.4641630654510255,0.0,0.0,-1.0081329209702,-0.7461988657720127
204943,1.161423898001422,1.664442816125154,1.5,2.5,2.5,0.8571428571428571,0.5714285714285712,1.0499441334744015,0.5531573958679379,1.0649098102007617,0.8832544627967224,1.6484208728274092,0.2876820724517809,0.7423962796077841,0.0,0.0,1.586753751257162,1.0654675700977798
204997,0.15264039123346607,2.2211866172761154,0.0,1.0,0.5,1.5,2.0,-0.4074525263263,-0.22185395570312869,1.2239010857415453,-0.08336731075712632,2.4424745961808583,0.5108256237659907,0.4641630654510255,1.8662394014360388,0.0,-0.2812151712739625,0.29207500256016006
205044,-0.4029739392015439,0.1338683882105274,0.0,0.5,0.5,1.0,0.0,0.5585598423156307,-0.09551236645047945,2.2239010857415447,0.46874633944296434,3.4424745961808574,0.0,0.4641630654510255,0.0,0.0,0.9796223581420119,0.805876270443701
206011,-0.4077419345842769,0.4509389841865806,0.5,1.0,0.5,0.75,1.0,-0.1044441943771978,-0.22185395570312869,0.0,-0.08336731075712632,0.0,0.0,0.0,1.4475677406305645,0.0,-0.18244524050014654,0.06720478191158726
216796,-0.5384822060047242,-0.017318929070366623,-1.0,0.0,0.0,3.0,2.0,0.18889310716995772,1.491976942010319,2.2239010857415447,1.3100019998680505,0.0,1.0986122886681096,1.8735839051042342,0.0,0.0,0.8704592396669688,0.9697553448137373
217114,-1.0330582884749464,-1.6365860878501548,-1.5,-1.0,-1.0,0.0,0.0,-5.01837906474446,-0.658683161076804,-3.8017840169239316,-1.7312471447788258,-5.8849491923617165,0.0,-1.9452577742021837,0.0,0.0,,
217136,-0.08392477205056037,-0.3957040193861091,-0.5,-0.5,0.0,0.0,0.0,0.1730443940735816,-0.658683161076804,-1.577882931182386,-0.3378778341536493,0.0,0.0,-0.5358369345489745,0.0,1.8170594925112873,-0.5083399696574136,-0.4792058506383653
220725,-0.9572994030547236,1.8586057936254252,0.5,1.5,1.0,0.6000000000000001,1.6,0.21972331719654264,-0.30176771222008,0.0,0.24494674518204837,0.0,0.4054651081081644,0.4641630654510255,1.4475677406305645,0.0,0.20370686459094733,0.8007363123359654
224996,0.142162029197963,-0.4798342762580817,-0.5,0.0,-0.5,0.0,0.0,-0.42896684585649103,-0.658683161076804,0.0,-1.7312471447788258,0.0,0.0,-0.5358369345489745,2.6303167041658844,0.0,-5.009979129451652,-0.0456896027258114
226367,-0.6863062742965885,-0.23648897688293014,0.0,0.5,0.5,1.0,0.0,0.5708444634239971,0.341316838923196,0.8454879529219202,-0.4872619880436798,1.3087681003312956,0.0,0.4641630654510255,0.0,0.0,0.21193486248962334,-0.05909327936977643
228195,0.3831150809329457,-0.1984164451611818,-1.5,-1.0,-1.0,0.0,0.0,-5.01837906474446,-0.658683161076804,-3.8017840169239316,-1.7312471447788258,-5.8849491923617165,0.0,-1.9452577742021837,0.0,0.0,,
228872,0.1692782385557059,-0.017318929070366623,-0.5,-0.5,0.0,0.0,0.0,-0.6016913932633047,0.13506149315359536,-1.577882931182386,0.8242531547064528,0.0,0.0,-0.5358369345489745,0.0,1.8170594925112873,-0.04419861682007606,-0.5285107666875075
229009,0.6266380038686127,0.2753642525262495,0.0,1.0,0.5,0.75,1.0,-0.2123810522025144,-0.22185395570312869,0.0,-0.5691161559187239,0.0,0.5108256237659907,0.4641630654510255,1.8662394014360388,0.0,-0.7364125359441881,1.3167904003444575
229108,-0.08750918742135853,1.3695851861629027,-1.0,0.0,-0.5,1.5,2.0,-5.01837906474446,-0.658683161076804,0.0,-1.7312471447788258,-5.8849491923617165,1.0986122886681096,0.4641630654510255,4.496556105601924,0.0,-5.009979129451652,-0.06526766808670835
229330,0.24227798817345303,0.0342356026297282,0.5,1.0,1.0,0.0,0.0,0.6531660471245939,-0.22185395570312869,1.7466597846047676,-0.5691161559187239,2.703731733044999,0.0,0.4641630654510255,0.0,0.0,0.5849864496083265,0.41884323321521433
232647,0.1837095895664544,-0.5231327642549591,-0.5,-0.5,-0.5,0.0,0.0,-0.4970162361072746,0.13506149315359536,-1.577882931182386,1.4203584774198996,0.0,0.0,-1.9452577742021837,2.6303167041658844,1.8170594925112873,0.37044177509438997,-1.178609567389136
249521,1.0218911471717251,0.3794715120532125,-0.5,-0.5,0.0,0.0,2.0,-0.2585623848245567,0.13506149315359536,-1.577882931182386,-0.5691161559187239,0.0,0.0,-0.5358369345489745,0.0,1.8170594925112873,-0.9088797575016068,-0.33116614527904864
252835,-0.5364277497740233,-0.1796235475848035,1.0,1.5,1.0,0.6000000000000001,0.0,0.27031072474975326,0.2614030824062447,0.0,-0.0548650010803214,0.0,0.0,0.09792364441276816,1.1827489635353199,0.0,0.04265124793711583,0.4552402158380379
258451,-1.0371365387476892,0.5201657237419183,-1.0,-0.5,0.0,1.5,2.0,-0.06580827316946888,-0.658683161076804,-3.8017840169239316,1.6158676927261533,0.0,1.0986122886681096,0.4641630654510255,0.0,3.10628371950539,0.8422796081177375,-5.846818380501243
264470,0.32666116188184285,-0.16098924175172408,-0.5,0.0,0.0,1.5,0.0,0.032123270309054444,0.13506149315359536,0.0,0.4308838440812761,0.0,0.0,0.4641630654510255,0.0,0.0,0.30340761892905727,-0.10706930257232301
276512,-0.016339372031494135,-0.5672972791819948,-1.0,-0.5,-0.5,0.0,0.0,-1.129685880855539,0.69823228777992,0.0,-0.8521289889920516,0.0,0.0,0.4641630654510255,0.0,0.0,-1.8099113910858327,-0.7431831275843522
281952,0.9830446534764662,0.47889065028859046,-0.5,0.0,0.0,0.0,2.0,-0.32009324707370373,1.1350614931535954,0.0,-0.8521289889920516,0.0,0.0,0.4641630654510255,0.0,0.0,-1.21761640733117,-0.2763237021135706
283325,0.5375811775521182,-0.23648897688293014,-0.5,-0.5,0.0,1.5,0.0,0.4259515468904485,-0.658683161076804,-1.577882931182386,0.02698916679472266,1.8945304820059299,0.0,-0.5358369345489745,0.0,1.8170594925112873,0.4306738084822796,-0.7172405398342919
290123,0.1316214806736528,0.8837977981322299,2.0,2.5,2.0,0.0,0.0,1.1099171521469713,0.39646457555984005,1.3784131328196252,-0.2693044096563544,2.4424745961808583,0.0,0.20655934505880913,0.8662394014360383,0.0,0.6648684868177221,1.3562593663714095
297546,1.4113670873260926,1.0720751208824848,1.0,1.0,1.5,0.0,0.8,0.2687254027308957,0.2614030824062447,0.5227586988632229,0.5828276343672492,1.5479441141749286,0.0,0.09792364441276816,0.0,0.8170594925112873,0.6568905974484651,0.4787005396362683
298253,0.2607240597573156,-0.5672972791819948,-1.0,-0.5,-1.0,0.0,0.0,-5.01837906474446,1.491976942010319,0.0,-1.7312471447788258,-5.8849491923617165,0.0,-1.9452577742021837,4.496556105601924,0.0,-5.009979129451652,-0.24254408605007916
299476,0.9847893267144038,0.8488395143843301,-1.0,-0.5,-0.5,0.0,0.0,-1.414867016446103,-0.658683161076804,0.0,-0.8521289889920516,0.0,0.0,0.4641630654510255,0.0,0.0,-2.044591502999738,-1.3560623551877278
306165,0.12101800312871953,-0.7777566563817965,-1.5,-1.0,-1.0,0.0,0.0,-5.01837906474446,-0.658683161076804,-3.8017840169239316,-1.7312471447788258,-5.8849491923617165,0.0,-1.9452577742021837,0.0,0.0,,
306819,-0.20237380262811,1.8059386804408761,-0.5,0.5,0.5,1.0,1.3333333333333333,0.7104945564722782,-0.09551236645047945,0.0,-0.8521289889920516,0.0,0.6931471805599453,1.2398233261424922,0.0,0.0,-0.29559751446993415,-1.0677038727458192
312488,-0.4283224338496264,-1.1222377710152045,-1.0,-0.5,-0.5,0.0,0.0,-0.2123810522025144,0.69823228777992,0.0,-1.7312471447788258,0.0,0.0,0.4641630654510255,0.0,0.0,-5.009979129451652,-0.7189944828605159
313724,0.4412865586609458,2.18941409592449,1.0,1.5,2.0,0.49999999999999983,0.6666666666666664,0.8839233232301239,0.341316838923196,0.0,0.02698916679472266,1.3087681003312956,0.33647223662121295,0.4641630654510255,0.0,0.8170594925112873,0.7364910311458682,0.5985074637569572
316527,0.30282084133489773,0.19787727969961863,0.5,1.0,1.0,0.0,1.0,0.8684361729420885,-0.22185395570312869,0.6460181545591593,0.02698916679472266,1.0,0.0,0.4641630654510255,0.0,0.0,0.8069231466372583,0.5184019763173495
317688,0.46481110407799864,0.10115442487624589,0.5,1.0,1.0,0.0,1.0,0.4696582346021785,0.13506149315359536,0.0,-0.702744835102021,0.0,0.0,0.4641630654510255,0.0,0.0,-0.16879159594867288,0.22881269155673062
322867,-0.7250233870255992,-0.9565486648353789,-1.0,-0.5,-0.5,0.0,0.0,-0.5972449533698806,0.69823228777992,0.0,0.9061073225814968,0.0,0.0,0.4641630654510255,0.0,0.0,-0.02562225205722445,-1.445944746654129
324191,-0.36808306036643546,-0.8526164401574539,-0.5,0.0,0.0,0.0,0.0,0.2701998492440388,0.13506149315359536,1.2239010857415453,0.4308838440812761,1.8945304820059299,0.0,0.4641630654510255,0.0,0.0,0.0964456062704932,-1.9123162179031261
328590,-0.09349933547186501,1.995533472767274,0.0,1.0,0.5,0.75,3.0,-0.1820387150016389,-0.22185395570312869,1.2239010857415453,0.4308838440812761,3.4424745961808574,0.5108256237659907,0.4641630654510255,1.8662394014360388,0.0,0.441579414162661,1.1516811392399102
330764,-0.23066817270129547,1.8211150435265557,0.0,0.0,0.5,0.75,2.0,-0.33295759473126957,0.13506149315359536,1.2239010857415453,0.4308838440812761,0.0,0.5108256237659907,-0.9452577742021837,1.8662394014360388,2.2892242269941026,-0.15729871924719224,-0.19757456802668602
330893,-0.12742271462026772,0.10115442487624589,0.0,0.5,0.5,0.0,0.0,0.0610387980526892,0.341316838923196,0.0,-0.3378778341536493,0.0,0.0,0.4641630654510255,0.0,0.0,-0.41877798280295725,-0.08056576976039298
331039,1.0640802380559156,0.9744013643849618,-1.0,0.0,0.0,1.5,4.0,0.06912133872765511,1.491976942010319,3.8017840169239316,1.055491476471528,3.4424745961808574,1.0986122886681096,1.8735839051042342,0.0,0.0,1.061971243936046,1.083623071418565
334787,0.18712841105214767,-0.14251087335996315,0.0,0.5,0.5,1.0,0.0,0.23141466201341798,0.341316838923196,0.0,-0.3378778341536493,0.0,0.0,0.4641630654510255,0.0,0.0,-0.3207857618125258,-0.19937993319027267
337227,0.0,-0.9301034129840847,-1.5,-1.0,-1.0,0.0,0.0,-5.01837906474446,-0.658683161076804,-3.8017840169239316,-1.7312471447788258,-5.8849491923617165,0.0,-1.9452577742021837,0.0,0.0,,
338086,0.6372732285417454,0.16610475834799315,-0.5,0.0,0.0,0.0,2.0,-0.9366747547804596,0.13506149315359536,0.0,-0.8521289889920516,0.0,0.0,0.4641630654510255,0.0,0.0,-1.5219354167561994,0.030606686504616832
340166,0.1456616898640888,-0.8024290039733696,-1.0,-1.0,-0.5,0.0,0.0,-0.4074525263263,-0.658683161076804,-3.8017840169239316,-0.3378778341536493,0.0,0.0,-1.9452577742021837,0.0,3.10628371950539,-0.7364125359441881,-5.846818380501243
343928,0.2698757476496213,-0.08798582810378258,-0.5,0.0,-0.5,1.5,0.0,-1.0057789055147548,0.13506149315359536,1.2239010857415453,0.02698916679472266,0.0,0.0,-0.5358369345489745,2.6303167041658844,0.0,-0.9501443546762588,0.5434031286647144
347778,0.1188896898561776,0.5337543951599557,1.0,1.5,1.0,0.0,0.0,0.720764581063742,0.69823228777992,1.0,-0.23635971574004658,1.8945304820059299,0.0,0.09792364441276816,1.1827489635353199,0.0,0.6826314895525625,1.0346122064215568
348817,-0.899691848879138,-0.034774768091291354,0.5,0.5,1.0,0.0,0.0,0.7426833680186712,0.13506149315359536,-0.7323949782604657,-0.23635971574004658,0.0,0.0,0.0,0.0,1.0,0.35964675844209026,0.31752719816644454
348863,-0.05617828824451156,-0.983314472996574,-1.5,-1.0,-1.0,0.0,0.0,-5.01837906474446,-0.658683161076804,-3.8017840169239316,-1.7312471447788258,-5.8849491923617165,0.0,-1.9452577742021837,0.0,0.0,,
349132,0.11391368480267619,0.10115442487624589,0.0,0.0,0.5,0.0,1.3333333333333333,0.34599877656664135,-0.09551236645047945,0.8454879529219202,0.46874633944296434,2.4424745961808583,0.0,-0.16959751351071686,0.0,1.2892242269941023,0.6518031846228813,-0.23227572329620377
350648,0.9588799648867227,1.8586057936254252,-1.0,0.0,0.0,1.5,2.0,-0.03339664631839193,-0.658683161076804,0.0,0.02698916679472266,0.0,1.0986122886681096,1.8735839051042342,0.0,0.0,-0.14724033526822247,-0.6836601019616451
353271,-0.032167866368679396,-0.9039711300422292,-1.0,-0.5,-0.5,0.0,0.0,-0.8728109866596636,-0.658683161076804,2.2239010857415447,-1.7312471447788258,3.4424745961808574,0.0,0.4641630654510255,0.0,0.0,-5.009979129451652,-0.7162815732826079
353694,-0.12742271462026772,-0.5231327642549591,-0.5,0.0,0.0,0.0,0.0,-0.3693820574906892,0.13506149315359536,1.2239010857415453,0.4308838440812761,1.8945304820059299,0.0,0.4641630654510255,0.0,0.0,0.12067238948223293,-0.6124946262834398
354050,0.38107478523079885,0.6652308508706292,1.0,1.5,1.5,0.6000000000000001,0.8,0.8455990175927858,-0.30176771222008,0.5227586988632229,-0.25602366627860496,0.8092012510390698,0.0,0.4641630654510255,0.0,0.0,0.35808563948539546,0.6062691732363834
354260,0.544776638629751,-0.1984164451611818,-0.5,0.0,-0.5,0.0,0.0,-0.329723047939766,0.69823228777992,0.0,-0.3378778341536493,0.0,0.0,-0.5358369345489745,2.6303167041658844,0.0,-0.6723190803058241,0.17651179557874186
354311,0.040520629311605806,-0.5672972791819948,-0.5,0.0,-0.5,0.0,0.0,-1.155092782707833,0.13506149315359536,0.0,0.02698916679472266,0.0,0.0,-0.5358369345489745,2.6303167041658844,0.0,-1.0737879433290343,0.10630976105157142
354950,0.42044383749797376,-0.5231327642549591,-1.0,-0.5,-0.5,0.0,0.0,-0.9300661059658893,0.69823228777992,0.0,0.7367495369393785,0.0,0.0,0.4641630654510255,0.0,0.0,-0.40778613804089775,-0.6140272230439502
356046,-0.011421757777515704,-0.5013773948113078,-0.5,0.0,0.0,0.0,0.0,-0.5710480743108943,-0.658683161076804,1.2239010857415453,-0.3378778341536493,1.8945304820059299,0.0,0.4641630654510255,0.0,0.0,-0.4616226952058042,-0.16119226774939954
357737,-1.0784425216928741,2.050740151656545,1.0,1.5,2.0,0.49999999999999983,2.0,0.8253530074187294,-0.09551236645047945,-0.47724130113677715,0.1285072852083251,0.0,0.33647223662121295,0.4641630654510255,0.0,0.8170594925112873,0.5942804915991388,0.7094439556629133
359072,-0.3238171625337165,2.0163980576406777,0.0,1.0,1.0,0.75,1.0,0.20616007215406978,-0.22185395570312869,0.0,-0.23635971574004658,0.0,0.5108256237659907,1.0,0.0,0.0,-0.2675703846699835,-0.15398413443920433
359080,-1.527783866102313,-0.017318929070366623,0.5,1.0,0.0,0.0,1.0,0.4746440385249632,0.69823228777992,0.6460181545591593,-0.3378778341536493,0.0,0.0,-0.5358369345489745,2.6303167041658844,0.0,0.0051089673447411894,1.002645911942305
359653,0.43416800318594834,0.0,-0.5,0.0,0.0,0.0,2.0,0.09291393326919328,0.69823228777992,0.0,-0.5691161559187239,0.0,0.0,0.4641630654510255,0.0,0.0,-0.518712929596744,-0.1606272730886492
361459,-1.135055353236241,-1.6730853012745899,-1.0,-0.5,-0.5,0.0,0.0,-0.7110263106475204,0.69823228777992,0.0,-0.8521289889920516,0.0,0.0,0.4641630654510255,0.0,0.0,-1.4653897431627216,-0.7470192663667522
361759,-1.1772582722435037,0.19787727969961863,0.5,1.0,0.5,0.0,1.0,-0.4004014525057859,0.13506149315359536,0.0,-1.0833673107571262,0.0,0.0,0.0,1.4475677406305645,0.0,-1.6863582955391552,0.4786338049136091
363535,-1.0994614322526868,1.469354407972039,0.0,1.0,1.0,1.5,1.0,0.5495117188119661,0.4368292053736752,0.6460181545591593,-0.0548650010803214,1.0,0.5108256237659907,1.0,0.0,0.0,0.2583097531757719,0.2565196015533064
365825,0.6105647972166517,1.664442816125154,-0.5,0.0,0.5,1.0,1.3333333333333333,0.28600202373059846,-0.09551236645047945,-2.2239010857415455,0.7367495369393785,2.4424745961808583,0.6931471805599453,0.4641630654510255,0.0,1.8170594925112873,0.825603542992301,-2.277835556964594
371201,0.393281549524254,-0.41643799460420294,-1.0,-0.5,-1.0,0.0,0.0,-5.01837906474446,1.491976942010319,0.0,-1.7312471447788258,-5.8849491923617165,0.0,-1.9452577742021837,4.496556105601924,0.0,-5.009979129451652,-1.3253479812885725
372970,-0.7604390377164095,-0.5013773948113078,-0.5,0.0,0.0,0.0,0.0,0.048767730624373534,0.13506149315359536,0.0,-1.2169959899404235,0.0,0.0,0.4641630654510255,0.0,0.0,-1.110354641666316,0.26555000389129557
373489,0.11835721279825431,-0.16098924175172408,-1.0,-0.5,-0.5,3.0,0.0,-1.6890674118284184,1.491976942010319,3.8017840169239316,1.5218765958335019,3.4424745961808574,0.0,0.4641630654510255,0.0,0.0,-0.07950999491179661,0.24739257383796845
374331,-0.7201373393404769,1.521931942765189,-0.5,0.0,0.0,1.0,1.3333333333333333,-0.2675104165746464,0.341316838923196,-1.0,1.5218765958335019,3.4424745961808574,0.6931471805599453,-0.5358369345489745,2.6303167041658844,1.8170594925112873,1.1008411659407984,-0.5921687175464038
374340,-0.6344118805387788,-1.0656153830619794,-1.0,-0.5,-1.0,0.0,4.0,-5.01837906474446,0.69823228777992,2.2239010857415447,-1.7312471447788258,-5.8849491923617165,0.0,-1.9452577742021837,4.496556105601924,0.0,-5.009979129451652,0.4926206152799864
374341,0.4720990798906036,-0.41643799460420294,0.0,-1.0,0.5,0.0,0.0,0.1441111341357359,-0.658683161076804,-3.8017840169239316,0.9578818338897499,3.4424745961808574,0.0,-1.9452577742021837,0.0,3.10628371950539,1.1131120248031523,-5.846818380501243
375160,-1.3592047329338672,-2.4606778408987102,-1.5,-1.0,-1.0,0.0,0.0,-5.01837906474446,-0.658683161076804,-3.8017840169239316,-1.7312471447788258,-5.8849491923617165,0.0,-1.9452577742021837,0.0,0.0,,
375729,-0.04613446950786393,0.24469497982952987,0.0,0.5,0.5,2.0,0.0,0.29670717527547946,-0.09551236645047945,0.0,-0.3378778341536493,0.0,0.0,0.4641630654510255,0.0,0.0,-0.13189596904533232,-0.04695303320583997
375751,1.210470566912975,0.9067995908805875,0.0,0.5,0.0,0.0,0.0,-0.12192093596028927,-0.09551236645047945,0.0,0.02698916679472266,0.0,0.0,-0.16959751351071686,1.8662394014360388,0.0,-0.22022667723909292,-0.24837482816901552
376159,-0.20067339348587296,-0.4798342762580817,-0.5,-0.5,0.0,0.0,0.0,-0.34602139756895056,0.13506149315359536,-1.577882931182386,0.02698916679472266,0.0,0.0,-0.5358369345489745,0.0,1.8170594925112873,-0.45868253099878775,-0.8066636239719079
377069,-1.4852410605351385,0.728145423941257,-1.0,0.0,-0.5,1.5,4.0,-5.01837906474446,0.69823228777992,2.2239010857415447,-1.7312471447788258,-5.8849491923617165,1.0986122886681096,0.4641630654510255,4.496556105601924,0.0,-5.009979129451652,0.5722539216904161
377411,0.21424462040989053,-0.16098924175172408,-0.5,0.0,0.0,1.5,0.0,-0.44362110051632014,-0.658683161076804,1.2239010857415453,-0.14236861884739568,1.8945304820059299,0.0,0.4641630654510255,0.0,0.0,-0.20175349037467627,0.03778965581982639
378565,-0.8438942586172689,0.15004539929458832,1.0,0.0,1.5,1.2000000000000002,0.0,0.5299556561929079,-0.30176771222008,-1.9562960640020106,1.110643618014919,0.8092012510390698,0.0,-0.7756602606914664,0.0,2.10628371950539,1.2256942156485255,-0.2723275617706774
379543,-0.4192376201111174,-0.4373685033222146,0.0,0.5,0.5,0.0,0.0,0.4967221156972797,-0.09551236645047945,0.0,-0.3378778341536493,0.0,0.0,0.4641630654510255,0.0,0.0,0.07736258357703027,0.16924585653513424
380434,-0.4149180138957635,-0.23648897688293014,0.0,0.5,0.5,1.0,0.0,0.6098405516917155,-0.09551236645047945,0.0,-0.20424915497035218,0.0,0.0,0.4641630654510255,0.0,0.0,0.026324190729669482,0.04579138788726336
380436,0.2737835098716158,-0.37516292115087313,-1.0,-0.5,-0.5,0.0,4.0,-0.7110263106475204,0.69823228777992,0.0,0.31000199986805027,0.0,0.0,0.4641630654510255,0.0,0.0,-0.5802293160170953,-1.804969420804636
380757,-0.699761469053222,-0.08798582810378258,0.0,0.5,0.5,0.0,1.3333333333333333,0.23472546550477488,-0.09551236645047945,0.0,0.46874633944296434,0.0,0.0,0.4641630654510255,0.0,0.0,-0.03227899336545153,-0.5515394468421615
380874,-0.8076465267618362,-0.1796235475848035,0.0,0.5,0.5,0.0,4.0,0.2766223527970877,0.341316838923196,0.0,-0.6566197736857983,0.0,0.0,0.4641630654510255,0.0,0.0,-0.8442238530196173,-0.10195373428356837
380949,0.6972198960361199,2.2148685811006907,1.0,2.0,1.5,0.49999999999999983,1.3333333333333333,0.9205800772741597,-0.3569154488567242,0.0,-0.4253814519207233,0.0,0.33647223662121295,0.4641630654510255,1.1827489635353199,0.0,0.29144442911038404,0.7230315786747368
381259,0.25744413784012166,-0.589715259924501,-1.0,-0.5,-0.5,0.0,0.0,-1.4507276796498856,0.69823228777992,0.0,-0.8521289889920516,0.0,0.0,0.4641630654510255,0.0,0.0,-2.0741018155824507,-0.23414429065433232
