user_id,session_duration,total_page_clicks,cancel_rate,num_trips,num_flights,num_hotels,flight_discount,hotel_discount,flight_discount_amount,hotel_discount_amount,base_fare_usd,hotel_price_per_room_night_usd,checked_bags,seats,nights,rooms,trips_rebooked,co_booked_trips,flight_only_trips,hotel_only_trips,married,has_children,gender_F,gender_M,rebooking_ratio,co_booking_ratio,flight_only_ratio,hotel_only_ratio,cluster
153982,-0.436621875182693,0.3648961975046188,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,-0.2098018648082791,0.4020059933952999,-0.0955123664504794,0.0,-0.6566197736857983,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4641630654510255,0.0,0.0,1
160754,-0.1921956818600621,-0.8526164401574539,0.0,-1.0,-0.5,-0.5,0.0,0.0,0.0,0.0,-1.5765844018726116,-0.4930880313027384,0.69823228777992,0.0,-0.3378778341536493,0.0,0.0,-0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4641630654510255,0.0,0.0,1
164522,-0.1598698250689396,-0.7777566563817965,0.0,-1.0,-0.5,-0.5,3.0,0.0,1.9759012534970468,0.0,-0.6975352928805979,-0.421734197117816,0.69823228777992,0.0,1.6158676927261533,0.0,0.0,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4641630654510255,0.0,0.0,1
167852,-0.3934761774586333,-1.5305744279146267,0.0,-1.5,-1.0,-1.0,0.0,0.0,0.0,0.0,-4.783514388372673,-5.01837906474446,-0.658683161076804,-3.801784016923932,-1.7312471447788258,-5.8849491923617165,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.945257774202184,0.0,0.0,0
171470,-0.614071367385121,1.7205513337595983,0.25,-1.0,0.0,-0.5,3.0,2.0,1.9759012534970468,0.0,0.9431552635687052,-5.01837906474446,-0.658683161076804,0.0,-1.7312471447788258,-5.8849491923617165,2.0,-0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681096,0.4641630654510255,4.496556105601924,0.0,0
174997,0.0888223684153056,1.1348704085285175,0.125,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.2848419673966715,-0.4547815074426213,-0.658683161076804,0.0,-0.3378778341536493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4641630654510255,0.0,0.0,1
175032,-0.9572994030547236,0.0171841500464987,0.0,0.0,0.0,0.5,0.0,1.3333333333333333,0.0,2.9517377269436857,0.1590643205618922,0.0671079604591404,-0.0955123664504794,0.8454879529219202,0.3918561677430946,3.4424745961808574,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.1695975135107168,0.0,1.2892242269941023,1
181157,0.1857616720748111,0.4083366568994223,0.0,0.0,0.5,0.5,1.0,1.3333333333333333,1.9759012534970428,2.9517377269436857,0.1132841630654619,0.1975708193421089,0.69823228777992,1.577882931182386,0.1285072852083251,2.4424745961808583,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4641630654510255,0.0,0.0,1
182191,-0.1107262136248662,0.3354537328232688,0.125,-1.5,-1.0,-1.0,0.0,0.0,0.0,0.0,-4.783514388372673,-5.01837906474446,-0.658683161076804,-3.801784016923932,-1.7312471447788258,-5.8849491923617165,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.945257774202184,0.0,0.0,0
187212,1.259320029366666,0.0171841500464987,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.2389939341089746,0.3951097236179296,0.341316838923196,0.0,-0.3378778341536493,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4641630654510255,0.0,0.0,1
189676,-0.2134663218814831,-0.6817349135302966,0.0,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.2399794552730141,-0.0540890522040309,0.69823228777992,1.223901085741545,1.189120155654825,3.4424745961808574,0.0,-0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.5358369345489745,0.0,1.8170594925112875,1
190866,0.2442635414416244,0.8370626750721992,0.0,1.0,1.5,1.5,0.0,0.0,0.0,0.0,0.6022281257756565,0.6621671839277242,0.0,0.0,-0.4253814519207233,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4641630654510255,0.0,0.0,1
195192,1.9295837878953084,1.029197033103319,0.0,-1.0,-0.5,-0.5,0.0,0.0,0.0,0.0,-0.568838716737286,-0.7367958543838122,-0.658683161076804,2.2239010857415447,-0.8521289889920516,3.4424745961808574,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4641630654510255,0.0,0.0,1
204943,1.161423898001422,1.664442816125154,0.125,1.5,2.5,2.5,0.8571428571428571,0.5714285714285712,0.5744485294961225,0.0,0.9338355255237828,1.0499441334744015,0.5531573958679379,1.0649098102007617,0.8832544627967224,1.6484208728274092,2.0,2.5,0.0,0.0,0.0,0.0,-1.0,1.0,0.2876820724517809,0.7423962796077841,0.0,0.0,1
204997,0.152640391233466,2.2211866172761154,0.25,0.0,1.0,0.5,1.5,2.0,2.455172436474967,1.4938690492349058,0.350147079805986,-0.4074525263263,-0.2218539557031286,1.223901085741545,-0.0833673107571263,2.4424745961808583,2.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.5108256237659907,0.4641630654510255,1.8662394014360388,0.0,1
205044,-0.4029739392015439,0.1338683882105274,0.0,0.0,0.5,0.5,1.0,0.0,0.6694027167322036,0.0,0.7215981828183488,0.5585598423156307,-0.0955123664504794,2.2239010857415447,0.4687463394429643,3.4424745961808574,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4641630654510255,0.0,0.0,1
206011,-0.4077419345842769,0.4509389841865806,0.0,0.5,1.0,0.5,0.75,1.0,0.5030864981618479,2.2271946650487737,0.1181180964847942,-0.1044441943771978,-0.2218539557031286,0.0,-0.0833673107571263,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.4475677406305645,0.0,1
216796,-0.5384822060047242,-0.0173189290703666,0.125,-1.0,0.0,0.0,3.0,2.0,4.769970582307322,0.0,0.9431552635687052,0.1888931071699577,1.491976942010319,2.2239010857415447,1.3100019998680503,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681096,1.8735839051042344,0.0,0.0,1
217114,-1.0330582884749464,-1.6365860878501548,0.0,-1.5,-1.0,-1.0,0.0,0.0,0.0,0.0,-4.783514388372673,-5.01837906474446,-0.658683161076804,-3.801784016923932,-1.7312471447788258,-5.8849491923617165,0.0,-1.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,-1.945257774202184,0.0,0.0,0
217136,-0.0839247720505603,-0.3957040193861091,0.0,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,-0.348220620811717,0.1730443940735816,-0.658683161076804,-1.577882931182386,-0.3378778341536493,0.0,0.0,-0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.5358369345489745,0.0,1.8170594925112875,1
220725,-0.9572994030547236,1.8586057936254248,0.1111111111111111,0.5,1.5,1.0,0.6000000000000001,1.6,0.0,0.6019813106771509,0.7094040617999322,0.2197233171965426,-0.30176771222008,0.0,0.2449467451820483,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4054651081081644,0.4641630654510255,1.4475677406305645,0.0,1
224996,0.142162029197963,-0.4798342762580817,0.0,-0.5,0.0,-0.5,0.0,0.0,0.0,0.0,0.0099967247596257,-0.428966845856491,-0.658683161076804,0.0,-1.7312471447788258,0.0,0.0,-0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.5358369345489745,2.6303167041658844,0.0,1
226367,-0.6863062742965885,-0.2364889768829301,0.0,0.0,0.5,0.5,1.0,0.0,0.6694027167322036,0.0,0.0033770533787585,0.5708444634239971,0.341316838923196,0.8454879529219202,-0.4872619880436798,1.3087681003312956,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4641630654510255,0.0,0.0,1
228195,0.3831150809329457,-0.1984164451611818,0.0,-1.5,-1.0,-1.0,0.0,0.0,0.0,0.0,-4.783514388372673,-5.01837906474446,-0.658683161076804,-3.801784016923932,-1.7312471447788258,-5.8849491923617165,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.945257774202184,0.0,0.0,0
228872,0.1692782385557059,-0.0173189290703666,0.0,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,-0.3889615993466306,-0.6016913932633047,0.1350614931535953,-1.577882931182386,0.8242531547064528,0.0,0.0,-0.5,0.0,1.0,0.0,0.0,-1.0,1.0,0.0,-0.5358369345489745,0.0,1.8170594925112875,1
229009,0.6266380038686127,0.2753642525262495,0.125,0.0,1.0,0.5,0.75,1.0,0.0,0.0,1.1358229710513583,-0.2123810522025144,-0.2218539557031286,0.0,-0.5691161559187239,0.0,2.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.5108256237659907,0.4641630654510255,1.8662394014360388,0.0,1
229108,-0.0875091874213585,1.3695851861629027,0.125,-1.0,0.0,-0.5,1.5,2.0,0.0,0.0,-0.0061807602568468,-5.01837906474446,-0.658683161076804,0.0,-1.7312471447788258,-5.8849491923617165,2.0,-0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681096,0.4641630654510255,4.496556105601924,0.0,0
229330,0.242277988173453,0.0342356026297282,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.3938432823518298,0.6531660471245939,-0.2218539557031286,1.7466597846047676,-0.5691161559187239,2.703731733044999,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4641630654510255,0.0,0.0,1
232647,0.1837095895664544,-0.5231327642549591,0.0,-0.5,-0.5,-0.5,0.0,0.0,0.0,0.0,-0.9261425420858868,-0.4970162361072746,0.1350614931535953,-1.577882931182386,1.4203584774198996,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.945257774202184,2.6303167041658844,1.8170594925112875,1
249521,1.0218911471717251,0.3794715120532125,0.0,-0.5,-0.5,0.0,0.0,2.0,0.0,2.951737726943692,-0.2258944322355623,-0.2585623848245567,0.1350614931535953,-1.577882931182386,-0.5691161559187239,0.0,0.0,-0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.5358369345489745,0.0,1.8170594925112875,1
252835,-0.5364277497740233,-0.1796235475848035,0.0,1.0,1.5,1.0,0.6000000000000001,0.0,2.3597708792749144,0.0,0.4499864903152404,0.2703107247497532,0.2614030824062447,0.0,-0.0548650010803214,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0979236444127681,1.18274896353532,0.0,1
258451,-1.0371365387476892,0.5201657237419183,0.125,-1.0,-0.5,0.0,1.5,2.0,0.0,0.0,-4.783514388372673,-0.0658082731694688,-0.658683161076804,-3.801784016923932,1.6158676927261533,0.0,2.0,-0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0986122886681096,0.4641630654510255,0.0,3.10628371950539,1
264470,0.3266611618818428,-0.160989241751724,0.0,-0.5,0.0,0.0,1.5,0.0,1.0,0.0,-0.0095596741609583,0.0321232703090544,0.1350614931535953,0.0,0.4308838440812761,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4641630654510255,0.0,0.0,1
276512,-0.0163393720314941,-0.5672972791819948,0.0,-1.0,-0.5,-0.5,0.0,0.0,0.0,0.0,-0.5663467923083318,-1.129685880855539,0.69823228777992,0.0,-0.8521289889920516,0.0,0.0,-0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4641630654510255,0.0,0.0,1
281952,0.9830446534764662,0.4788906502885904,0.0,-0.5,0.0,0.0,0.0,2.0,0.0,4.375300408516636,-0.1805777583854335,-0.3200932470737037,1.1350614931535954,0.0,-0.8521289889920516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4641630654510255,0.0,0.0,1
283325,0.5375811775521182,-0.2364889768829301,0.0,-0.5,-0.5,0.0,1.5,0.0,1.9759012534970468,0.0,-0.4708151518323312,0.4259515468904485,-0.658683161076804,-1.577882931182386,0.0269891667947226,1.8945304820059297,0.0,-0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.5358369345489745,0.0,1.8170594925112875,1
290123,0.1316214806736528,0.8837977981322299,0.0,2.0,2.5,2.0,0.0,0.0,0.0,0.0,1.1684364389679571,1.1099171521469713,0.39646457555984,1.3784131328196252,-0.2693044096563544,2.4424745961808583,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2065593450588091,0.8662394014360383,0.0,1
297546,1.4113670873260926,1.0720751208824848,0.0,1.0,1.0,1.5,0.0,0.8,0.0,0.6019813106771509,0.4433037709089406,0.2687254027308957,0.2614030824062447,0.5227586988632229,0.5828276343672492,1.5479441141749286,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0979236444127681,0.0,0.8170594925112873,1
298253,0.2607240597573156,-0.5672972791819948,0.0,-1.0,-0.5,-1.0,0.0,0.0,0.0,0.0,-0.1526654380077119,-5.01837906474446,1.491976942010319,0.0,-1.7312471447788258,-5.8849491923617165,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.945257774202184,4.496556105601924,0.0,0
299476,0.9847893267144038,0.8488395143843301,0.0,-1.0,-0.5,-0.5,0.0,0.0,0.0,0.0,-1.0727729553991812,-1.414867016446103,-0.658683161076804,0.0,-0.8521289889920516,0.0,0.0,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4641630654510255,0.0,0.0,1
306165,0.1210180031287195,-0.7777566563817965,0.0,-1.5,-1.0,-1.0,0.0,0.0,0.0,0.0,-4.783514388372673,-5.01837906474446,-0.658683161076804,-3.801784016923932,-1.7312471447788258,-5.8849491923617165,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.945257774202184,0.0,0.0,0
306819,-0.20237380262811,1.805938680440876,0.125,-0.5,0.5,0.5,1.0,1.3333333333333333,0.0,0.0,-0.8345004323952516,0.7104945564722782,-0.0955123664504794,0.0,-0.8521289889920516,0.0,2.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.6931471805599453,1.2398233261424922,0.0,0.0,1
312488,-0.4283224338496264,-1.1222377710152045,0.0,-1.0,-0.5,-0.5,0.0,0.0,0.0,0.0,-0.5463595550417629,-0.2123810522025144,0.69823228777992,0.0,-1.7312471447788258,0.0,0.0,-0.5,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,0.4641630654510255,0.0,0.0,1
313724,0.4412865586609458,2.18941409592449,0.125,1.0,1.5,2.0,0.4999999999999998,0.6666666666666664,0.0,0.0,0.5423010254437635,0.8839233232301239,0.341316838923196,0.0,0.0269891667947226,1.3087681003312956,2.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.3364722366212129,0.4641630654510255,0.0,0.8170594925112873,1
316527,0.3028208413348977,0.1978772796996186,0.0,0.5,1.0,1.0,0.0,1.0,0.0,0.7515453486919579,0.4761093308660252,0.8684361729420885,-0.2218539557031286,0.6460181545591593,0.0269891667947226,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4641630654510255,0.0,0.0,1
317688,0.4648111040779986,0.1011544248762458,0.0,0.5,1.0,1.0,0.0,1.0,0.0,0.7515453486919579,0.2368197877581102,0.4696582346021785,0.1350614931535953,0.0,-0.702744835102021,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4641630654510255,0.0,0.0,1
322867,-0.7250233870255992,-0.9565486648353788,0.0,-1.0,-0.5,-0.5,0.0,0.0,0.0,0.0,-1.1470433704983476,-0.5972449533698806,0.69823228777992,0.0,0.9061073225814968,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4641630654510255,0.0,0.0,1
324191,-0.3680830603664354,-0.8526164401574539,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-1.532409204617479,0.2701998492440388,0.1350614931535953,1.223901085741545,0.4308838440812761,1.8945304820059297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4641630654510255,0.0,0.0,1
328590,-0.093499335471865,1.995533472767274,0.125,0.0,1.0,0.5,0.75,3.0,0.0,4.375300408516636,0.9993920955607424,-0.1820387150016389,-0.2218539557031286,1.223901085741545,0.4308838440812761,3.4424745961808574,2.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.5108256237659907,0.4641630654510255,1.8662394014360388,0.0,1
330764,-0.2306681727012954,1.821115043526556,0.125,0.0,0.0,0.5,0.75,2.0,0.0,0.7515453486919579,-0.1155068275622461,-0.3329575947312695,0.1350614931535953,1.223901085741545,0.4308838440812761,0.0,2.0,-0.5,1.0,2.0,0.0,0.0,0.0,0.0,0.5108256237659907,-0.9452577742021836,1.8662394014360388,2.2892242269941026,1
330893,-0.1274227146202677,0.1011544248762458,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,-0.0188216829447854,0.0610387980526892,0.341316838923196,0.0,-0.3378778341536493,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4641630654510255,0.0,0.0,1
331039,1.0640802380559156,0.9744013643849618,0.125,-1.0,0.0,0.0,1.5,4.0,0.0,2.951737726943692,0.9431552635687052,0.0691213387276551,1.491976942010319,3.801784016923932,1.055491476471528,3.4424745961808574,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.8735839051042344,0.0,0.0,1
334787,0.1871284110521476,-0.1425108733599631,0.0,0.0,0.5,0.5,1.0,0.0,0.6694027167322036,0.0,-0.1088558033686207,0.2314146620134179,0.341316838923196,0.0,-0.3378778341536493,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4641630654510255,0.0,0.0,1
337227,0.0,-0.9301034129840848,0.0,-1.5,-1.0,-1.0,0.0,0.0,0.0,0.0,-4.783514388372673,-5.01837906474446,-0.658683161076804,-3.801784016923932,-1.7312471447788258,-5.8849491923617165,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.945257774202184,0.0,0.0,0
338086,0.6372732285417454,0.1661047583479931,0.0,-0.5,0.0,0.0,0.0,2.0,0.0,5.766134594531075,0.0730408536398434,-0.9366747547804596,0.1350614931535953,0.0,-0.8521289889920516,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4641630654510255,0.0,0.0,1
340166,0.1456616898640888,-0.8024290039733696,0.0,-1.0,-1.0,-0.5,0.0,0.0,0.0,0.0,-4.783514388372673,-0.4074525263263,-0.658683161076804,-3.801784016923932,-0.3378778341536493,0.0,0.0,-1.0,0.0,1.0,1.0,1.0,-1.0,1.0,0.0,-1.945257774202184,0.0,3.10628371950539,1
343928,0.2698757476496213,-0.0879858281037825,0.0,-0.5,0.0,-0.5,1.5,0.0,3.859866162622645,0.0,0.6183862016217598,-1.0057789055147548,0.1350614931535953,1.223901085741545,0.0269891667947226,0.0,0.0,-0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5358369345489745,2.6303167041658844,0.0,1
347778,0.1188896898561776,0.5337543951599557,0.0,1.0,1.5,1.0,0.0,0.0,0.0,0.0,0.9026572613648176,0.720764581063742,0.69823228777992,1.0,-0.2363597157400465,1.8945304820059297,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0979236444127681,1.18274896353532,0.0,1
348817,-0.899691848879138,-0.0347747680912913,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.3101251718686807,0.7426833680186712,0.1350614931535953,-0.7323949782604657,-0.2363597157400465,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
348863,-0.0561782882445115,-0.983314472996574,0.0,-1.5,-1.0,-1.0,0.0,0.0,0.0,0.0,-4.783514388372673,-5.01837906474446,-0.658683161076804,-3.801784016923932,-1.7312471447788258,-5.8849491923617165,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.945257774202184,0.0,0.0,0
349132,0.1139136848026761,0.1011544248762458,0.0,0.0,0.0,0.5,0.0,1.3333333333333333,0.0,1.9837391149230912,-0.1441806218865896,0.3459987765666413,-0.0955123664504794,0.8454879529219202,0.4687463394429643,2.4424745961808583,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.1695975135107168,0.0,1.2892242269941023,1
350648,0.9588799648867228,1.8586057936254248,0.125,-1.0,0.0,0.0,1.5,2.0,0.0,0.0,-0.5171625221878676,-0.0333966463183919,-0.658683161076804,0.0,0.0269891667947226,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681096,1.8735839051042344,0.0,0.0,1
353271,-0.0321678663686793,-0.9039711300422292,0.0,-1.0,-0.5,-0.5,0.0,0.0,0.0,0.0,-0.544117859897803,-0.8728109866596636,-0.658683161076804,2.2239010857415447,-1.7312471447788258,3.4424745961808574,0.0,-0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4641630654510255,0.0,0.0,1
353694,-0.1274227146202677,-0.5231327642549591,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.4583580185123539,-0.3693820574906892,0.1350614931535953,1.223901085741545,0.4308838440812761,1.8945304820059297,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4641630654510255,0.0,0.0,1
354050,0.3810747852307988,0.6652308508706292,0.0,1.0,1.5,1.5,0.6000000000000001,0.8,0.4029679247892975,0.6019813106771509,0.5592638305910599,0.8455990175927858,-0.30176771222008,0.5227586988632229,-0.2560236662786049,0.8092012510390698,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4641630654510255,0.0,0.0,1
354260,0.544776638629751,-0.1984164451611818,0.0,-0.5,0.0,-0.5,0.0,0.0,0.0,0.0,0.193603211174302,-0.329723047939766,0.69823228777992,0.0,-0.3378778341536493,0.0,0.0,-0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5358369345489745,2.6303167041658844,0.0,1
354311,0.0405206293116058,-0.5672972791819948,0.0,-0.5,0.0,-0.5,0.0,0.0,0.0,0.0,0.1355948052999659,-1.155092782707833,0.1350614931535953,0.0,0.0269891667947226,0.0,0.0,-0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5358369345489745,2.6303167041658844,0.0,1
354950,0.4204438374979737,-0.5231327642549591,0.0,-1.0,-0.5,-0.5,0.0,0.0,0.0,0.0,-0.4596244133615085,-0.9300661059658892,0.69823228777992,0.0,0.7367495369393785,0.0,0.0,-0.5,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,0.4641630654510255,0.0,0.0,1
356046,-0.0114217577775157,-0.5013773948113078,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.0854438919886342,-0.5710480743108943,-0.658683161076804,1.223901085741545,-0.3378778341536493,1.8945304820059297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4641630654510255,0.0,0.0,1
357737,-1.078442521692874,2.050740151656545,0.125,1.0,1.5,2.0,0.4999999999999998,2.0,0.0,1.4938690492349058,0.6339685831163984,0.8253530074187294,-0.0955123664504794,-0.4772413011367771,0.1285072852083251,0.0,2.0,1.5,0.0,1.0,1.0,1.0,0.0,0.0,0.3364722366212129,0.4641630654510255,0.0,0.8170594925112873,1
